titre,date,genre,durée,réalisateur,distributeur,acteurs,titre_original,nationalités,langue_d_origine,type_film,annee_production,budget,note_presse,note_spectateurs,nombre_article,recompenses,description
Let The Wrong One In,,Epouvante-horreur,96,Conor McMahon,,"Karl Rice,Eoin Duffy,Anthony Head",,,Anglais,Long-métrage,2020,-,"2,9",,1 Critique Spectateur,,"Matt, 16 ans, découvre que son frère aîné, Déco, est devenu un vampire. L'adolescent va se retrouver à résoudre un choix cornélien : risquer sa propre vie pour aider son frère ou le tuer avant de propager l'infection vampirique ?"
Les chasseurs de la nuit,,,82,Michael Caissie,,"Katrina Bowden,Jay Mohr,Spencer Daniels",The Orchard,,Anglais,Long-métrage,2020,-,"1,3",,2 Critiques Spectateurs,,"Un thriller frissonant et efficace. Trois adolescentes, nouvelles dans le quartier et restées seules à la maison, décident de faire la fête. L'aînée, Juliet, invite alors Martin, avec qui elle a flirté, et ses deux frères à les rejoindre. Trois jeunes hommes vivant dans le coin, mais qui n'ont pas la même notion de l'amusement que leurs nouvelles voisines."
Le masseur,,"Drame,Comédie",116,Malgorzata Szumowska,,"Alec Utgoff,Maja Ostaszewska,Agata Kulesza",Sniegu juz nigdy nie bedzie,"Pologne,Allemagne","Polonais, Russe, Français, Vietnamien",Long-métrage,2020,-,"2,8",,4 Critiques Spectateurs,,"Zhenia, un masseur venu d'Ukraine entre dans la vie des riches habitants d'une communauté polonaise. Malgré leur richesse, les habitants émettent une tristesse intérieure. Tandis que les mains du mystérieux nouveau venu guérissent, ses yeux semblent pénétrer leur âme. Pour eux, son accent ressemble à une chanson du passé, un souvenir de leur enfance apparemment plus sûre. Zhenia va changer leur vie."
Le lien du sang,,Thriller,126,Tatsushi Ōmori,,"Masami Nagasawa,Daiken Okudaira,Sadao Abe",Mother,,Japonais,Long-métrage,2020,-,"3,2",,7 Critiques Spectateurs,,"La mère de Shuhei se sent menacée quand ce dernier s'éveille à un monde qui échappe à son contrôle, propulsant la famille vers la tragédie."
Suriname,,,100,,,,,,Néerlandais,Long-métrage,2020,-,,,,,"Alors qu'il se lance dans la course à la présidentielle, un homme politique est pris pour cible. Un ancien complice de son passé criminel réapparaît et menace de révéler des secrets compromettants.Alors qu'il se lance dans la course à la présidentielle, un homme politique est pris pour cible. Un ancien complice de son passé criminel réapparaît et menace de révéler des secrets compromettants."
"L'Equipe de secours, en route pour l'aventure !",05/02/2020,,44,Janis Cimermanis, Cinéma Public Films ,,,,Muet,Long-métrage,2020,-,"3,1",,,,"Pote, Sily et Bemby, les trois compères de la brigade de secours, sont toujours au service de la population. Quel que soit votre problème, ils ont une solution… souvent inattendue. Pour le meilleur, et surtout pour le pire, leurs services se déploient maintenant dans toute l’Europe !"
Dating Amber,,"Drame,Romance",92,David Freyne,,"Fionn O'Shea,Lola Petticrew,Sharon Horgan",,,Anglais,Long-métrage,2020,-,"3,2",,4 Critiques Spectateurs,,"Irlande, au milieu des années 1990. Eddie et Amber décident de mettre en scène leur relation amoureuse afin d'empêcher leur entourage de spéculer sur leur sexualité. Eddie souhaite suivre les traces de son père dans l'armée, tandis qu'Amber rêve de s'installer à Londres. Quel avenir alors pour leur relation ? Leur amour est-il vraiment fictif ?"
Amoureux juste pour l'été,,,91,David I. Strasser,,"Brant Daugherty,Hayley Sales,Linda Darlow",Just For The Summer,,Anglais,Long-métrage,2020,-,"2,9",,,,"Penny se rend chez sa grand-mère pour retravailler son roman. Cependant, cette dernière complote avec sa voisine pour que leurs petits-enfants se remettent ensemble. Gênés par la situation, Penny et Jason font croire qu'ils sont à nouveau en couple…"
Le secret de ma voisine,29/01/2021,Drame,90,Sarah Pellerin,,"Aviva Mongillo,Bree Turner,Steve Byers",Glass Houses,,Anglais,Télefilm,2020,-,"3,0",,,,"Suite à un scandale humiliant sa mère, pourtant innocente, l'adolescente Carrie est déterminée à se venger. Lorsqu'elle découvre que sa voisine Madeline pourrait en être l'instigatrice, elle s'arrange pour devenir la baby-sitter du couple. Elle découvre alors le secret scandaleux de sa voisine…"
Collision Earth,,Science fiction,84,Joe Roche,,"Kate Watson,Daniel O'Reilly,Eric Roberts",,,Anglais,Long-métrage,2020,-,"1,5",,3 Critiques Spectateurs,,Une pluie de météores inattendue s'abat sur la Terre. Les scientifiques se rendent sur le lieu du premier impact pour trouver une solution afin de sauver l'humanité.
Le Noël de petit lièvre brun,17/11/2021,,43,Samantha Leriche-Gionet, KMBO ,,,"France,Canada,Australie,Suisse",Français,Long-métrage,2020,-,"4,0","2,9",1 Critique Spectateur,,"À l’approche de Noël, tout le monde se presse pour réunir de quoi manger malgré le froid. La malice et l’imagination seront au rendez-vous chez les animaux de la forêt pour célébrer l’hiver comme il se doit ! Quatre contes de Noël pour apprendre à partager en toute amitié !"
Noël au château,26/11/2021,,84,Michael Robinson, TF1 ,"Merritt Patterson,Luke MacFarlane,Jesse Hutch",Château Christmas,,Anglais,Télefilm,2020,-,"3,2",,2 Critiques Spectateurs,,"Margot, pianiste réputée, revient dans sa ville natale pour passer Noël en famille. Son ex-petit ami, Jackson, musicien lui aussi, est chargé d’organiser un concert dans le château local. Ensemble, ils montent un spectacle qui sera couronné de succès. L’occasion aussi de se donner une seconde chance."
Briller ma flamme,,"Romance,Policier",118,Jon Garcia (II),,"Ernesto Reyes,Jesse Tayeh,Jimmy Garcia",Luz,,"Anglais, Espagnol",Long-métrage,2020,-,"3,1",,1 Critique Spectateur,,"Condamné à purger une peine de prison, Ruben découvre la dureté de l’univers carcéral. Pour trouver un peu de réconfort il s’attache à son compagnon de cellule, Carlos qui devient vite son mentor et finalement son amant. Après quelques temps à cohabiter, Carlos est finalement libéré et retourne à sa vie bien rangée d’avant, celle ou il était marié et directeur d’un garage automobile... A sa sortie de prison Ruben part sur les traces de Carlos bien décidé à retrouver son amour perdu."
Krasnyy prizrak,,"Guerre,Epouvante-horreur",98,,,"Aleksey Shevchenkov,Vladimir Gostyukhin,Yuriy Borisov",,,Russe,Long-métrage,2020,-,"1,9",,4 Critiques Spectateurs,,"Le 30 décembre 1941. Quittant l'encerclement du village de Vyazma, un petit détachement de soldats soviétiques s'engage dans un combat inégal avec une unité spéciale de la Wehrmacht. Chaque homme de l'Armée rouge est prêt à sacrifier sa vie pour le bien de sa patrie. Et parmi eux, il y a un demi-humain, un demi-fantôme qui inspire aux fascistes une peur animale et mortelle ..."
Barbie Princess Adventure,,Comédie musicale,72,Conrad Helten,,"Ogie Banks,Eamon Brennan,Nakia Burrise",,,Anglais,Long-métrage,2020,-,"2,6",,,,"L'aventure commence lorsque Barbie et ses amis se rendent dans le pays de Floravie pour rencontrer la princesse Amelia, qui ressemble beaucoup à Barbie. La princesse Amelia est nerveuse à l'idée de devenir reine, alors elle élabore un plan pour éc..."
Todos os Mortos,,Historique,120,Caetano Gotardo, Jour2fête ,"Mawusi Tulani,Clarissa Kiste,Carolina Bianchi",,"Brésil,France",Portugais,Long-métrage,2020,-,"3,1",,2 Critiques Spectateurs,,"Brésil, quelques années après l'abolition de l'esclavage. A la mort de leur dernière domestique noire, les trois femmes de la famille Soares sont complètement désemparées dans la ville de São Paulo qui se développe de manière vertigineuse. Incapables de s'adapter aux exigences de la métropole, Isabel et ses filles Maria et Ana s'isolent et s'abandonnent à la nostalgie d'une époque révolue. Parallèlement, Iná, ancienne esclave des Soares, arrive en ville avec sa famille et se trouve confrontée à une structure sociale qui n'a pas encore intégré les Noirs affranchis comme citoyens à part entière. Les délires de plus en plus réguliers d'Ana annoncent la tragédie qui plane sur tous les personnages..."
Merrick,,Drame,91,Benjamin Diouris, Under The Milky Way ,"Mickaël Etrillard,Marie Colomb,Afif Ben Badra",,,Français,Long-métrage,2020,-,"2,2",,16 Critiques Spectateurs,4 nominations,"Dans un monde décimé par une étrange épidémie, Stanislas Merrick, un ancien champion de boxe, survit reclus et coupé du reste du monde. Son quotidien est bouleversé lorsqu'il fait la rencontre d'Esther, une jeune fille échappée d'un camp de réfugiés et traquée par un ancien soldat."
La Mort est dans le pré,19/10/2021,,90,Olivier Langlois, France 3 ,"Fred Testot,Myriam Bourguignon,Grégoire Colin",,,Français,Télefilm,2020,-,"3,1",,1 Critique Spectateur,,
Al morir la Matinee,,,88,Maximiliano Contenti,,"Luciana Grasso,Ricardo Islas,Julieta Spinelli",,"Argentine,Uruguay",Espagnol,Long-métrage,2020,-,"1,9",,10 Critiques Spectateurs,,"En 1993, lors d'une journée de pluie diluvienne à Montevideo, certains passent le temps dans un cinéma, devant un vieux film d'horreur. La séance s'annonce particulièrement calme pour Ana, qui remplace son père dans la cabine de projection. Mais un tueur a également trouvé refuge dans la salle et décime les spectateurs un par un. Ana et les clients horrifiés font tout leur possible pour tenter de lui échapper. Avec son premier film, volontairement lent, l'Urugayen Maximiliano Contenti rend un hommage appuyé au slasher et au cinéma horrifique italien des années 70."
La marque du diable,,,82,Diego Cohen,,"Eduardo Noriega,Arántzazu Ruiz,Laura De Ita",La marca del demonio,,Espagnol,Long-métrage,2020,-,"2,7",,,,"Lorsque deux sœurs ouvrent un livre ancien libérant le mal, un prêtre possédé en proie à ses propres démons devient leur seul salut."
Captive et Soumise,10/05/2021,,86,Sara Lohman,,"Brittany Underwood,Taylor Frey,Jim Klock",Off the Grid,,Anglais,Télefilm,2020,-,"3,2",,,,"Sandra est ravie de faire une escapade romantique dans les bois avec son nouveau petit ami, Brant, dans la cabane isolée de sa famille. Tout va bien jusqu'à ce que Sandra commence à avoir l'impression d'être épiée. Brant la rassure, mais lorsqu'elle revient en courant de la forêt après avoir vu un homme étrange, elle découvre que cet homme est le père de Brant, Langley. Celui-ci utilise son fils pour attirer des femmes afin qu'il puisse les garder captives jusqu'à ce qu'elles acceptent de jouer le rôle de son épouse décédée. Retenue au fond des bois contre son gré, Sandra cherche à s'enfuir par tous les moyens. Pendant ce temps, sa sœur, Becky, s’inquiète car elle n'a pas eu de nouvelles d'elle depuis plusieurs jours. Déterminée à découvrir ce qui se passe, elle se lance à sa recherche..."
Sous l’océan avec Dory,,Famille,181,Michal Makarewicz,,,Under Ocean With Dory,,Anglais,Long-métrage,2020,-,"2,0",,,,Plongez dans les profondeurs et observez la vie aquatique du Monde de Nemo et de Dory.
Un dîner de folie,,,95,Nicol Paone,,"Malin Åkerman,Kat Dennings,Christine Taylor",Friendsgiving,,Anglais,Long-métrage,2020,-,"1,8",,2 Critiques Spectateurs,,"Abby se réjouit de passer une soirée de Thanksgiving calme autour d'une délicieuse dinde en compagnie de sa meilleure amie, Molly. Mais ce bonheur simple sera de courte durée quand les jeunes femmes voient débouler au dîner le nouveau petit ami de Molly et sa flamboyante mère..."
Mort Subite 2,,"Comédie,Drame,Thriller",78,Dallas Jackson,,"Michael Jai White,Michael Eklund,Gillian White",Welcome To Sudden Death,,Anglais,Long-métrage,2020,-,"1,8",,7 Critiques Spectateurs,,"Un ancien agent des forces spéciales, qui est maintenant agent de sécurité dans un stade de hockey récemment rénové, doit arrêter les hommes d’un commando qui ont détourné la tribune d’honneur et pris en otage tout le public (y compris ses enfants) lors d'un match très médiatisé."
Santana,,Drame,,Maradona Dias Dos Santos,,"Paulo Americano,Tamer Burjaq,Hakeem Kae-Kazim",,"Afrique du Sud,Angola","Anglais, Portugais",Long-métrage,2020,-,"1,6",,10 Critiques Spectateurs,,"Deux frères, l'un agent de la lutte antidrogue, l'autre général d'armée, apprennent l'identité du narcotrafiquant qui a tué leurs parents lorsqu'ils étaient jeunes."
Maudit!,17/11/2021,Fantastique,77,Emmanuel Parraud, DHR distribution / A Vif Cinemas ,"Farouk Saidi,Aldo Dolphin,Marie Lanfroy",,,"Français, Créole",Long-métrage,2020,-,"2,9","2,8",7 articles de presse,,"Alix part à la recherche de son ami disparu dans les hauteurs sauvages de La Réunion, hanté par l’histoire violente et complexe de cette île, habité par les fantômes du colonialisme et de l’esclavage."
Zheng tu,,Action,,Teddy Chan,,"Henry Lau,Mark Cheng,Peter Ho",,,Mandarin,Long-métrage,2020,-,"2,7",,6 Critiques Spectateurs,,Les meilleurs guerriers du royaume s'affrontent dans le cadre d'un tournoi.
Le rêve brisé de ma fille : Droguée par sa coach,01/02/2021,,89,David Langlois,,"Margaret Anne Florence,Anita Brown,Karis Cameron",Cheer Squad Secrets,,Anglais,Télefilm,2020,-,"2,9",,1 Critique Spectateur,,"Kelly et Scott élèvent leur fille adolescente, Amelie. Le rêve de la jeune fille est d’être capitaine de l’équipe des cheerleaders de son lycée. La coach, Nina, a pour ambition de mener ses élèves jusqu’au championnat national. Elle-même, ancienne cheerleader, est en quête du titre de championne en tant que coach. Pour parvenir à ses fins, elle pousse les jeunes filles à prendre des stéroïdes afin de les rendre plus puissantes. Les parents d’Amélie s’aperçoivent que leur fille a développé un comportement agressif. Effrayés de constater qu’Amelie délaisse ses études pour se consacrer presque exclusivement au cheerleading, Scott et Kelly retirent leur fille de l’équipe."
Black Fox,,"Fantastique,Action,Aventure",90,Kazuya Nomura, CGR EVENTS ,"Ayaka Nanase,Haruka Tomatsu,Yō Taichi",,,Japonais,Long-métrage,2020,-,"3,2",,,,"Rikka Isurugi est la descendante d'un clan de ninjas dont l'origine se perd dans l'Histoire. Entraînée par son grand-père depuis le plus jeune âge, elle souhaite néanmoins suivre les traces de son père, un brillant scientifique. Le jour de ses seize ans, alors qu'elle rentre chez elle, Rikka découvre que ses proches ont été attaqués par une société très en vue, à laquelle appartenait autrefois son père : Gradsheim. Les ordres du commando sont simples : éliminer les membres de la famille et voler le fruit des recherches de son père. Miraculeusement, Rikka s'échappe grâce aux drones programmés par son père. Elle prend alors l'identité de Black Fox afin de traquer les responsables du massacre."
Gaza Mon Amour,06/10/2021,Drame,88,Arab Nasser, Dulac Distribution ,"Salim Daw,Hiam Abbass,Maisa Abd Elhadi",,"France,Allemagne,Portugal,Qatar,Palestine",Arabe,Long-métrage,2020,-,"3,4","3,3",17 articles de presse,,"Issa, un pêcheur de soixante ans, est secrètement amoureux de Siham, une femme qui travaille comme couturière au marché. Il souhaite la demander en mariage. C'est alors qu'il découvre une statue antique du dieu Apollon dans son filet de pêche, qu’il décide de cacher chez lui. Quand les autorités locales apprennent l’existence de ce trésor embarrassant, les ennuis commencent pour Issa."
